customer_id,customer_name,segment,region,city,order_count,total_spent,avg_order_value,last_purchase_date
491,giulia garcia,corporate,south america,unknown,0,0.00,,
492,giulia harris,home office,europe,unknown,0,0.00,,
493,giulia johnson,corporate,north america,unknown,0,0.00,,
494,giulia johnson,corporate,asia pacific,unknown,0,0.00,,
495,giulia khan,home office,north america,unknown,0,0.00,,
496,giulia leroy,consumer,asia pacific,unknown,0,0.00,,
497,giulia li,consumer,middle east & africa,unknown,0,0.00,,
498,giulia miller,consumer,north america,unknown,0,0.00,,
499,giulia müller,corporate,asia pacific,unknown,0,0.00,,
500,giulia nilsson,consumer,asia pacific,unknown,0,0.00,,
501,giulia oliveira,corporate,europe,unknown,0,0.00,,
502,giulia pereira,consumer,asia pacific,unknown,0,0.00,,
503,giulia rodriguez,home office,middle east & africa,unknown,0,0.00,,
504,giulia rossi,corporate,asia pacific,unknown,0,0.00,,
505,giulia russo,corporate,asia pacific,unknown,0,0.00,,
506,giulia singh,consumer,north america,unknown,0,0.00,,
507,giulia smith,corporate,north america,unknown,0,0.00,,
508,giulia taylor,consumer,europe,unknown,0,0.00,,
509,giulia taylor,corporate,south america,unknown,0,0.00,,
510,giulia white,consumer,asia pacific,unknown,0,0.00,,
511,giulia williams,corporate,europe,unknown,0,0.00,,
512,giulia yamamoto,consumer,asia pacific,unknown,0,0.00,,
513,hanna ahmed,consumer,middle east & africa,unknown,0,0.00,,
514,hanna ali,home office,europe,unknown,0,0.00,,
515,hanna brown,home office,europe,unknown,0,0.00,,
516,hanna davis,consumer,europe,unknown,0,0.00,,
517,hanna dubois,corporate,asia pacific,unknown,0,0.00,,
518,hanna ferrari,consumer,europe,unknown,0,0.00,,
519,hanna fischer,consumer,asia pacific,unknown,0,0.00,,
520,hanna hassan,home office,europe,unknown,0,0.00,,
521,hanna khan,consumer,south america,unknown,0,0.00,,
522,hanna kim,consumer,middle east & africa,unknown,0,0.00,,
523,hanna kumar,consumer,south america,unknown,0,0.00,,
524,hanna leroy,consumer,asia pacific,unknown,0,0.00,,
525,hanna leroy,corporate,europe,unknown,0,0.00,,
526,hanna li,consumer,asia pacific,unknown,0,0.00,,
527,hanna martinez,corporate,europe,unknown,0,0.00,,
528,hanna müller,consumer,middle east & africa,unknown,0,0.00,,
529,hanna nilsson,consumer,north america,unknown,0,0.00,,
530,hanna park,corporate,middle east & africa,unknown,0,0.00,,
531,hanna robinson,consumer,europe,unknown,0,0.00,,
532,hanna rodriguez,consumer,europe,unknown,0,0.00,,
533,hanna rossi,consumer,europe,unknown,0,0.00,,
534,hanna santos,home office,asia pacific,unknown,0,0.00,,
535,hanna sato,consumer,europe,unknown,0,0.00,,
536,hanna sato,consumer,north america,unknown,0,0.00,,
537,hanna taylor,home office,north america,unknown,0,0.00,,
538,hanna thomas,corporate,europe,unknown,0,0.00,,
539,hanna weber,corporate,asia pacific,unknown,0,0.00,,
540,hanna white,consumer,europe,unknown,0,0.00,,
541,hanna williams,corporate,north america,unknown,0,0.00,,
542,hans ali,corporate,europe,unknown,0,0.00,,
543,hans anderson,consumer,south america,unknown,0,0.00,,
544,hans anderson,consumer,asia pacific,unknown,0,0.00,,
545,hans chen,consumer,europe,unknown,0,0.00,,
546,hans costa,consumer,middle east & africa,unknown,0,0.00,,
547,hans costa,consumer,north america,unknown,0,0.00,,
548,hans ferrari,home office,europe,unknown,0,0.00,,
549,hans fischer,corporate,north america,unknown,0,0.00,,
550,hans fischer,consumer,asia pacific,unknown,0,0.00,,
551,hans harris,consumer,north america,unknown,0,0.00,,
552,hans hassan,corporate,south america,unknown,0,0.00,,
553,hans johnson,consumer,asia pacific,unknown,0,0.00,,
554,hans johnson,consumer,europe,unknown,0,0.00,,
555,hans johnson,home office,asia pacific,unknown,0,0.00,,
556,hans khan,consumer,north america,unknown,0,0.00,,
557,hans kim,corporate,asia pacific,unknown,0,0.00,,
558,hans kumar,consumer,asia pacific,unknown,0,0.00,,
559,hans kumar,consumer,south america,unknown,0,0.00,,
560,hans laurent,consumer,middle east & africa,unknown,0,0.00,,
561,hans martin,consumer,asia pacific,unknown,0,0.00,,
562,hans miller,consumer,europe,unknown,0,0.00,,
563,hans miller,home office,north america,unknown,0,0.00,,
564,hans müller,consumer,middle east & africa,unknown,0,0.00,,
565,hans oliveira,consumer,asia pacific,unknown,0,0.00,,
566,hans park,corporate,europe,unknown,0,0.00,,
567,hans patel,consumer,north america,unknown,0,0.00,,
568,hans robinson,consumer,north america,unknown,0,0.00,,
569,hans rossi,home office,asia pacific,unknown,0,0.00,,
570,hans rossi,consumer,europe,unknown,0,0.00,,
571,hans santos,consumer,north america,unknown,0,0.00,,
572,hans schmidt,consumer,north america,unknown,0,0.00,,
573,hans sharma,consumer,middle east & africa,unknown,0,0.00,,
574,hans singh,home office,europe,unknown,0,0.00,,
575,hans smith,consumer,asia pacific,unknown,0,0.00,,
576,hans wang,corporate,north america,unknown,0,0.00,,
577,hans white,home office,south america,unknown,0,0.00,,
578,hans yamamoto,consumer,asia pacific,unknown,0,0.00,,
579,hans zhang,home office,europe,unknown,0,0.00,,
580,ingrid clark,corporate,north america,unknown,0,0.00,,
581,ingrid clark,consumer,north america,unknown,0,0.00,,
582,ingrid davis,corporate,south america,unknown,0,0.00,,
583,ingrid davis,consumer,south america,unknown,0,0.00,,
584,ingrid khan,home office,north america,unknown,0,0.00,,
585,ingrid laurent,consumer,north america,unknown,0,0.00,,
586,ingrid li,consumer,europe,unknown,0,0.00,,
587,ingrid martin,corporate,europe,unknown,0,0.00,,
588,ingrid martinez,home office,north america,unknown,0,0.00,,
589,ingrid moreau,consumer,north america,unknown,0,0.00,,
590,ingrid müller,corporate,north america,unknown,0,0.00,,
591,ingrid nilsson,corporate,asia pacific,unknown,0,0.00,,
592,ingrid robinson,home office,south america,unknown,0,0.00,,
593,ingrid santos,consumer,europe,unknown,0,0.00,,
594,ingrid sato,consumer,north america,unknown,0,0.00,,
595,ingrid schmidt,consumer,europe,unknown,0,0.00,,
596,ingrid suzuki,consumer,europe,unknown,0,0.00,,
597,ingrid wang,corporate,north america,unknown,0,0.00,,
598,ingrid weber,corporate,north america,unknown,0,0.00,,
599,ingrid white,consumer,asia pacific,unknown,0,0.00,,
600,ingrid yamamoto,corporate,asia pacific,unknown,0,0.00,,
601,ingrid zhang,corporate,asia pacific,unknown,0,0.00,,
602,isabella ahmed,consumer,asia pacific,unknown,0,0.00,,
603,isabella anderson,corporate,asia pacific,unknown,0,0.00,,
604,isabella davis,consumer,europe,unknown,0,0.00,,
605,isabella ferrari,corporate,europe,unknown,0,0.00,,
606,isabella harris,consumer,south america,unknown,0,0.00,,
607,isabella jackson,corporate,asia pacific,unknown,0,0.00,,
608,isabella jackson,consumer,europe,unknown,0,0.00,,
609,isabella johansson,consumer,middle east & africa,unknown,0,0.00,,
610,isabella johansson,corporate,middle east & africa,unknown,0,0.00,,
611,isabella johnson,consumer,middle east & africa,unknown,0,0.00,,
612,isabella jones,corporate,europe,unknown,0,0.00,,
613,isabella kumar,corporate,europe,unknown,0,0.00,,
614,isabella laurent,corporate,europe,unknown,0,0.00,,
615,isabella li,consumer,europe,unknown,0,0.00,,
616,isabella martin,consumer,asia pacific,unknown,0,0.00,,
617,isabella patel,consumer,north america,unknown,0,0.00,,
618,isabella russo,corporate,europe,unknown,0,0.00,,
619,isabella sato,consumer,south america,unknown,0,0.00,,
620,isabella schmidt,consumer,south america,unknown,0,0.00,,
621,isabella smith,corporate,north america,unknown,0,0.00,,
622,isabella tanaka,consumer,europe,unknown,0,0.00,,
623,isabella taylor,corporate,north america,unknown,0,0.00,,
624,isabella thomas,home office,asia pacific,unknown,0,0.00,,
625,isabella thompson,consumer,asia pacific,unknown,0,0.00,,
626,isabella white,corporate,asia pacific,unknown,0,0.00,,
627,isabella yamamoto,corporate,europe,unknown,0,0.00,,
628,ivan ahmed,home office,north america,unknown,0,0.00,,
629,ivan ali,home office,north america,unknown,0,0.00,,
630,ivan anderson,corporate,asia pacific,unknown,0,0.00,,
631,ivan costa,home office,europe,unknown,0,0.00,,
632,ivan davis,consumer,north america,unknown,0,0.00,,
633,ivan davis,corporate,asia pacific,unknown,0,0.00,,
634,ivan dubois,consumer,europe,unknown,0,0.00,,
635,ivan laurent,home office,europe,unknown,0,0.00,,
636,ivan leroy,home office,north america,unknown,0,0.00,,
637,ivan li,home office,south america,unknown,0,0.00,,
638,ivan martin,consumer,europe,unknown,0,0.00,,
639,ivan martinez,home office,asia pacific,unknown,0,0.00,,
640,ivan müller,consumer,europe,unknown,0,0.00,,
641,ivan nilsson,corporate,europe,unknown,0,0.00,,
642,ivan park,consumer,asia pacific,unknown,0,0.00,,
643,ivan patel,home office,asia pacific,unknown,0,0.00,,
644,ivan patel,consumer,europe,unknown,0,0.00,,
645,ivan pereira,home office,middle east & africa,unknown,0,0.00,,
646,ivan robinson,consumer,europe,unknown,0,0.00,,
647,ivan romano,consumer,asia pacific,unknown,0,0.00,,
648,ivan sato,consumer,europe,unknown,0,0.00,,
649,ivan sharma,corporate,north america,unknown,0,0.00,,
650,ivan smith,corporate,north america,unknown,0,0.00,,
651,ivan thomas,home office,south america,unknown,0,0.00,,
652,ivan williams,corporate,asia pacific,unknown,0,0.00,,
653,ivan zhang,consumer,middle east & africa,unknown,0,0.00,,
654,ivan zhang,home office,north america,unknown,0,0.00,,
655,jamal ahmed,corporate,north america,unknown,0,0.00,,
656,jamal brown,corporate,asia pacific,unknown,0,0.00,,
657,jamal chen,corporate,middle east & africa,unknown,0,0.00,,
658,jamal clark,consumer,asia pacific,unknown,0,0.00,,
659,jamal clark,consumer,middle east & africa,unknown,0,0.00,,
660,jamal ferrari,consumer,asia pacific,unknown,0,0.00,,
661,jamal harris,corporate,middle east & africa,unknown,0,0.00,,
662,jamal jones,consumer,north america,unknown,0,0.00,,
663,jamal jones,home office,north america,unknown,0,0.00,,
664,jamal khan,corporate,south america,unknown,0,0.00,,
665,jamal kim,consumer,north america,unknown,0,0.00,,
666,jamal leroy,home office,south america,unknown,0,0.00,,
667,jamal nilsson,consumer,south america,unknown,0,0.00,,
668,jamal park,consumer,middle east & africa,unknown,0,0.00,,
669,jamal patel,consumer,europe,unknown,0,0.00,,
670,jamal pereira,consumer,north america,unknown,0,0.00,,
671,jamal pereira,corporate,asia pacific,unknown,0,0.00,,
672,jamal robinson,home office,asia pacific,unknown,0,0.00,,
673,jamal robinson,corporate,middle east & africa,unknown,0,0.00,,
674,jamal rossi,consumer,north america,unknown,0,0.00,,
675,jamal rossi,corporate,asia pacific,unknown,0,0.00,,
676,jamal schmidt,home office,asia pacific,unknown,0,0.00,,
677,jamal schmidt,consumer,north america,unknown,0,0.00,,
678,jamal sharma,corporate,europe,unknown,0,0.00,,
679,jamal singh,home office,south america,unknown,0,0.00,,
680,jamal taylor,consumer,north america,unknown,0,0.00,,
681,jamal wang,consumer,north america,unknown,0,0.00,,
682,jamal williams,corporate,europe,unknown,0,0.00,,
683,jamal zhang,consumer,middle east & africa,unknown,0,0.00,,
684,james ahmed,corporate,north america,unknown,0,0.00,,
685,james ahmed,home office,north america,unknown,0,0.00,,
686,james ali,home office,north america,unknown,0,0.00,,
687,james anderson,corporate,north america,unknown,0,0.00,,
688,james brown,consumer,europe,unknown,0,0.00,,
689,james chen,home office,europe,unknown,0,0.00,,
690,james clark,consumer,middle east & africa,unknown,0,0.00,,
691,james harris,corporate,north america,unknown,0,0.00,,
692,james harris,consumer,asia pacific,unknown,0,0.00,,
693,james johansson,corporate,europe,unknown,0,0.00,,
694,james johansson,home office,north america,unknown,0,0.00,,
695,james khan,home office,north america,unknown,0,0.00,,
696,james kumar,corporate,north america,unknown,0,0.00,,
697,james li,home office,north america,unknown,0,0.00,,
698,james miller,home office,north america,unknown,0,0.00,,
699,james oliveira,corporate,north america,unknown,0,0.00,,
700,james patel,corporate,north america,unknown,0,0.00,,
701,james rossi,consumer,europe,unknown,0,0.00,,
702,james santos,home office,asia pacific,unknown,0,0.00,,
703,james schmidt,consumer,asia pacific,unknown,0,0.00,,
704,james sharma,corporate,north america,unknown,0,0.00,,
705,james suzuki,corporate,north america,unknown,0,0.00,,
706,james tanaka,consumer,middle east & africa,unknown,0,0.00,,
707,james taylor,consumer,asia pacific,unknown,0,0.00,,
708,james wang,home office,asia pacific,unknown,0,0.00,,
709,james williams,corporate,north america,unknown,0,0.00,,
710,jennifer anderson,corporate,north america,unknown,0,0.00,,
711,jennifer brown,home office,europe,unknown,0,0.00,,
712,jennifer clark,corporate,middle east & africa,unknown,0,0.00,,
713,jennifer costa,consumer,north america,unknown,0,0.00,,
714,jennifer dubois,consumer,asia pacific,unknown,0,0.00,,
715,jennifer ferrari,consumer,north america,unknown,0,0.00,,
716,jennifer garcia,consumer,south america,unknown,0,0.00,,
717,jennifer garcia,consumer,north america,unknown,0,0.00,,
718,jennifer harris,corporate,south america,unknown,0,0.00,,
719,jennifer harris,home office,europe,unknown,0,0.00,,
720,jennifer khan,corporate,europe,unknown,0,0.00,,
721,jennifer kim,consumer,north america,unknown,0,0.00,,
722,jennifer leroy,corporate,asia pacific,unknown,0,0.00,,
723,jennifer martinez,corporate,middle east & africa,unknown,0,0.00,,
724,jennifer moreau,corporate,north america,unknown,0,0.00,,
725,jennifer nilsson,consumer,asia pacific,unknown,0,0.00,,
726,jennifer oliveira,consumer,asia pacific,unknown,0,0.00,,
727,jennifer pereira,consumer,middle east & africa,unknown,0,0.00,,
728,jennifer robinson,consumer,europe,unknown,0,0.00,,
729,jennifer romano,consumer,north america,unknown,0,0.00,,
730,jennifer romano,corporate,europe,unknown,0,0.00,,
731,jennifer russo,home office,north america,unknown,0,0.00,,
732,jennifer santos,consumer,north america,unknown,0,0.00,,
733,jennifer tanaka,consumer,north america,unknown,0,0.00,,
734,jennifer thomas,consumer,south america,unknown,0,0.00,,
735,jennifer thompson,corporate,north america,unknown,0,0.00,,
736,jennifer white,home office,europe,unknown,0,0.00,,
737,jennifer yamamoto,consumer,europe,unknown,0,0.00,,
738,jennifer zhang,consumer,asia pacific,unknown,0,0.00,,
739,jessica anderson,corporate,north america,unknown,0,0.00,,
740,jessica anderson,consumer,middle east & africa,unknown,0,0.00,,
741,jessica brown,home office,north america,unknown,0,0.00,,
742,jessica garcia,consumer,north america,unknown,0,0.00,,
743,jessica garcia,consumer,europe,unknown,0,0.00,,
744,jessica hassan,home office,south america,unknown,0,0.00,,
745,jessica hassan,corporate,europe,unknown,0,0.00,,
746,jessica johnson,consumer,europe,unknown,0,0.00,,
747,jessica kim,corporate,south america,unknown,0,0.00,,
748,jessica martin,consumer,asia pacific,unknown,0,0.00,,
749,jessica moreau,consumer,north america,unknown,0,0.00,,
750,jessica moreau,corporate,europe,unknown,0,0.00,,
751,jessica müller,consumer,asia pacific,unknown,0,0.00,,
752,jessica müller,home office,europe,unknown,0,0.00,,
753,jessica nilsson,home office,south america,unknown,0,0.00,,
754,jessica park,home office,europe,unknown,0,0.00,,
755,jessica park,consumer,asia pacific,unknown,0,0.00,,
756,jessica patel,home office,north america,unknown,0,0.00,,
757,jessica pereira,consumer,south america,unknown,0,0.00,,
758,jessica sato,consumer,asia pacific,unknown,0,0.00,,
759,jessica schmidt,consumer,asia pacific,unknown,0,0.00,,
760,jessica suzuki,corporate,asia pacific,unknown,0,0.00,,
761,jessica tanaka,consumer,north america,unknown,0,0.00,,
762,jessica taylor,consumer,middle east & africa,unknown,0,0.00,,
763,jessica thomas,corporate,europe,unknown,0,0.00,,
764,jessica wang,corporate,asia pacific,unknown,0,0.00,,
765,jessica wang,home office,north america,unknown,0,0.00,,
766,jessica weber,home office,middle east & africa,unknown,0,0.00,,
767,jessica williams,consumer,north america,unknown,0,0.00,,
768,jessica yamamoto,corporate,asia pacific,unknown,0,0.00,,
769,john brown,consumer,europe,unknown,0,0.00,,
770,john ferrari,consumer,north america,unknown,0,0.00,,
771,john ferrari,consumer,europe,unknown,0,0.00,,
772,john johansson,corporate,europe,unknown,0,0.00,,
773,john laurent,consumer,north america,unknown,0,0.00,,
774,john laurent,consumer,europe,unknown,0,0.00,,
775,john martin,home office,europe,unknown,0,0.00,,
776,john miller,home office,north america,unknown,0,0.00,,
777,john patel,consumer,asia pacific,unknown,0,0.00,,
778,john robinson,corporate,europe,unknown,0,0.00,,
779,john robinson,consumer,north america,unknown,0,0.00,,
780,john rodriguez,consumer,south america,unknown,0,0.00,,
781,john suzuki,home office,north america,unknown,0,0.00,,
782,john suzuki,corporate,europe,unknown,0,0.00,,
783,john wang,home office,asia pacific,unknown,0,0.00,,
784,john zhang,home office,europe,unknown,0,0.00,,
785,joseph ali,consumer,europe,unknown,0,0.00,,
786,joseph chen,corporate,europe,unknown,0,0.00,,
787,joseph clark,consumer,asia pacific,unknown,0,0.00,,
788,joseph fischer,corporate,north america,unknown,0,0.00,,
789,joseph garcia,consumer,asia pacific,unknown,0,0.00,,
790,joseph johansson,consumer,north america,unknown,0,0.00,,
791,joseph johnson,corporate,north america,unknown,0,0.00,,
792,joseph leroy,consumer,south america,unknown,0,0.00,,
793,joseph martin,corporate,asia pacific,unknown,0,0.00,,
794,joseph martinez,home office,north america,unknown,0,0.00,,
795,joseph martinez,consumer,asia pacific,unknown,0,0.00,,
796,joseph romano,consumer,south america,unknown,0,0.00,,
797,joseph russo,consumer,asia pacific,unknown,0,0.00,,
798,joseph schmidt,home office,asia pacific,unknown,0,0.00,,
799,joseph singh,consumer,europe,unknown,0,0.00,,
800,joseph suzuki,consumer,north america,unknown,0,0.00,,
801,joseph thompson,consumer,south america,unknown,0,0.00,,
802,joseph wang,home office,europe,unknown,0,0.00,,
803,joseph weber,consumer,north america,unknown,0,0.00,,
804,joseph zhang,consumer,europe,unknown,0,0.00,,
805,karen ali,consumer,asia pacific,unknown,0,0.00,,
806,karen anderson,consumer,europe,unknown,0,0.00,,
807,karen anderson,corporate,north america,unknown,0,0.00,,
808,karen ferrari,consumer,north america,unknown,0,0.00,,
809,karen garcia,corporate,middle east & africa,unknown,0,0.00,,
810,karen hassan,home office,europe,unknown,0,0.00,,
811,karen hassan,consumer,asia pacific,unknown,0,0.00,,
812,karen jackson,consumer,asia pacific,unknown,0,0.00,,
813,karen khan,consumer,asia pacific,unknown,0,0.00,,
814,karen martinez,home office,south america,unknown,0,0.00,,
815,karen moreau,consumer,asia pacific,unknown,0,0.00,,
816,karen nilsson,consumer,asia pacific,unknown,0,0.00,,
817,karen patel,consumer,middle east & africa,unknown,0,0.00,,
818,karen robinson,home office,asia pacific,unknown,0,0.00,,
819,karen romano,consumer,asia pacific,unknown,0,0.00,,
820,karen romano,consumer,north america,unknown,0,0.00,,
821,karen rossi,consumer,asia pacific,unknown,0,0.00,,
822,karen rossi,home office,asia pacific,unknown,0,0.00,,
823,karen russo,consumer,europe,unknown,0,0.00,,
824,karen sato,corporate,europe,unknown,0,0.00,,
825,karen smith,consumer,south america,unknown,0,0.00,,
826,karen smith,consumer,europe,unknown,0,0.00,,
827,karen suzuki,corporate,north america,unknown,0,0.00,,
828,karen suzuki,home office,asia pacific,unknown,0,0.00,,
829,karen suzuki,consumer,europe,unknown,0,0.00,,
830,karen tanaka,corporate,asia pacific,unknown,0,0.00,,
831,karen thomas,corporate,north america,unknown,0,0.00,,
832,karen wang,corporate,middle east & africa,unknown,0,0.00,,
833,karen wang,home office,south america,unknown,0,0.00,,
834,karen yamamoto,corporate,europe,unknown,0,0.00,,
835,karen zhang,home office,asia pacific,unknown,0,0.00,,
836,kenji davis,home office,europe,unknown,0,0.00,,
837,kenji dubois,home office,europe,unknown,0,0.00,,
838,kenji harris,consumer,europe,unknown,0,0.00,,
839,kenji hassan,corporate,asia pacific,unknown,0,0.00,,
840,kenji johansson,consumer,europe,unknown,0,0.00,,
841,kenji johnson,home office,north america,unknown,0,0.00,,
842,kenji jones,consumer,asia pacific,unknown,0,0.00,,
843,kenji jones,corporate,north america,unknown,0,0.00,,
844,kenji leroy,corporate,asia pacific,unknown,0,0.00,,
845,kenji martin,home office,middle east & africa,unknown,0,0.00,,
846,kenji martin,consumer,europe,unknown,0,0.00,,
847,kenji martin,home office,south america,unknown,0,0.00,,
848,kenji miller,home office,asia pacific,unknown,0,0.00,,
849,kenji moreau,consumer,north america,unknown,0,0.00,,
850,kenji moreau,corporate,north america,unknown,0,0.00,,
851,kenji nilsson,home office,asia pacific,unknown,0,0.00,,
852,kenji romano,corporate,north america,unknown,0,0.00,,
853,kenji romano,corporate,europe,unknown,0,0.00,,
854,kenji romano,consumer,asia pacific,unknown,0,0.00,,
855,kenji rossi,corporate,europe,unknown,0,0.00,,
856,kenji santos,home office,europe,unknown,0,0.00,,
857,kenji schmidt,consumer,north america,unknown,0,0.00,,
858,kenji sharma,corporate,south america,unknown,0,0.00,,
859,kenji smith,consumer,europe,unknown,0,0.00,,
860,kenji suzuki,corporate,north america,unknown,0,0.00,,
861,kenji wang,consumer,europe,unknown,0,0.00,,
862,kenji wang,consumer,asia pacific,unknown,0,0.00,,
863,kenji white,corporate,north america,unknown,0,0.00,,
864,kenji williams,home office,europe,unknown,0,0.00,,
865,kenji yamamoto,consumer,asia pacific,unknown,0,0.00,,
866,kenji zhang,corporate,north america,unknown,0,0.00,,
867,layla ahmed,home office,asia pacific,unknown,0,0.00,,
868,layla anderson,home office,asia pacific,unknown,0,0.00,,
869,layla chen,corporate,europe,unknown,0,0.00,,
870,layla ferrari,corporate,asia pacific,unknown,0,0.00,,
871,layla fischer,corporate,asia pacific,unknown,0,0.00,,
872,layla garcia,corporate,north america,unknown,0,0.00,,
873,layla garcia,consumer,europe,unknown,0,0.00,,
874,layla jackson,home office,asia pacific,unknown,0,0.00,,
875,layla jackson,consumer,europe,unknown,0,0.00,,
876,layla johansson,corporate,middle east & africa,unknown,0,0.00,,
877,layla johansson,consumer,europe,unknown,0,0.00,,
878,layla khan,home office,north america,unknown,0,0.00,,
879,layla kumar,corporate,asia pacific,unknown,0,0.00,,
880,layla leroy,corporate,middle east & africa,unknown,0,0.00,,
881,layla li,consumer,south america,unknown,0,0.00,,
882,layla park,corporate,north america,unknown,0,0.00,,
883,layla park,consumer,asia pacific,unknown,0,0.00,,
884,layla patel,consumer,north america,unknown,0,0.00,,
885,layla rodriguez,consumer,asia pacific,unknown,0,0.00,,
886,layla romano,corporate,asia pacific,unknown,0,0.00,,
887,layla santos,corporate,europe,unknown,0,0.00,,
888,layla sharma,corporate,middle east & africa,unknown,0,0.00,,
889,layla thomas,corporate,asia pacific,unknown,0,0.00,,
890,layla yamamoto,home office,asia pacific,unknown,0,0.00,,
891,layla zhang,corporate,north america,unknown,0,0.00,,
892,li davis,home office,north america,unknown,0,0.00,,
893,li harris,consumer,asia pacific,unknown,0,0.00,,
894,li harris,consumer,north america,unknown,0,0.00,,
895,li khan,home office,europe,unknown,0,0.00,,
896,li kim,consumer,asia pacific,unknown,0,0.00,,
897,li miller,consumer,europe,unknown,0,0.00,,
898,li müller,corporate,asia pacific,unknown,0,0.00,,
899,li oliveira,consumer,north america,unknown,0,0.00,,
900,li pereira,corporate,middle east & africa,unknown,0,0.00,,
901,li pereira,corporate,asia pacific,unknown,0,0.00,,
902,li rossi,corporate,south america,unknown,0,0.00,,
903,li rossi,corporate,europe,unknown,0,0.00,,
904,li sharma,consumer,middle east & africa,unknown,0,0.00,,
905,li smith,consumer,asia pacific,unknown,0,0.00,,
906,li suzuki,consumer,north america,unknown,0,0.00,,
907,li suzuki,consumer,europe,unknown,0,0.00,,
908,li taylor,consumer,north america,unknown,0,0.00,,
909,li wang,corporate,asia pacific,unknown,0,0.00,,
910,li wang,corporate,south america,unknown,0,0.00,,
911,li white,corporate,asia pacific,unknown,0,0.00,,
912,li yamamoto,consumer,asia pacific,unknown,0,0.00,,
913,liam clark,consumer,middle east & africa,unknown,0,0.00,,
914,liam costa,consumer,south america,unknown,0,0.00,,
915,liam davis,consumer,europe,unknown,0,0.00,,
916,liam johansson,corporate,middle east & africa,unknown,0,0.00,,
917,liam jones,consumer,asia pacific,unknown,0,0.00,,
918,liam jones,consumer,europe,unknown,0,0.00,,
919,liam kim,consumer,europe,unknown,0,0.00,,
920,liam laurent,consumer,north america,unknown,0,0.00,,
921,liam martin,consumer,south america,unknown,0,0.00,,
922,liam nilsson,home office,europe,unknown,0,0.00,,
923,liam patel,home office,south america,unknown,0,0.00,,
924,liam pereira,home office,asia pacific,unknown,0,0.00,,
925,liam rodriguez,consumer,europe,unknown,0,0.00,,
926,liam rodriguez,consumer,middle east & africa,unknown,0,0.00,,
927,liam romano,home office,europe,unknown,0,0.00,,
928,liam rossi,corporate,asia pacific,unknown,0,0.00,,
929,liam schmidt,consumer,asia pacific,unknown,0,0.00,,
930,liam sharma,consumer,south america,unknown,0,0.00,,
931,liam smith,consumer,europe,unknown,0,0.00,,
932,liam tanaka,corporate,north america,unknown,0,0.00,,
933,liam taylor,corporate,asia pacific,unknown,0,0.00,,
934,liam wang,consumer,asia pacific,unknown,0,0.00,,
935,liam white,corporate,north america,unknown,0,0.00,,
936,liam zhang,home office,asia pacific,unknown,0,0.00,,
937,linda brown,consumer,north america,unknown,0,0.00,,
938,linda fischer,consumer,north america,unknown,0,0.00,,
939,linda harris,consumer,middle east & africa,unknown,0,0.00,,
940,linda hassan,corporate,asia pacific,unknown,0,0.00,,
941,linda johnson,consumer,asia pacific,unknown,0,0.00,,
942,linda khan,consumer,middle east & africa,unknown,0,0.00,,
943,linda kumar,consumer,north america,unknown,0,0.00,,
944,linda laurent,consumer,europe,unknown,0,0.00,,
945,linda martin,consumer,north america,unknown,0,0.00,,
946,linda müller,corporate,north america,unknown,0,0.00,,
947,linda nilsson,consumer,europe,unknown,0,0.00,,
948,linda patel,consumer,europe,unknown,0,0.00,,
949,linda rodriguez,corporate,north america,unknown,0,0.00,,
950,linda russo,corporate,europe,unknown,0,0.00,,
951,linda russo,consumer,asia pacific,unknown,0,0.00,,
952,linda santos,corporate,europe,unknown,0,0.00,,
953,linda sato,corporate,north america,unknown,0,0.00,,
954,linda smith,consumer,europe,unknown,0,0.00,,
955,linda suzuki,corporate,north america,unknown,0,0.00,,
956,linda thompson,consumer,europe,unknown,0,0.00,,
957,linda wang,consumer,europe,unknown,0,0.00,,
958,linda zhang,consumer,north america,unknown,0,0.00,,
959,lucas anderson,consumer,europe,unknown,0,0.00,,
960,lucas brown,home office,north america,unknown,0,0.00,,
961,lucas brown,consumer,middle east & africa,unknown,0,0.00,,
962,lucas chen,consumer,asia pacific,unknown,0,0.00,,
963,lucas clark,home office,middle east & africa,unknown,0,0.00,,
964,lucas costa,consumer,north america,unknown,0,0.00,,
965,lucas jones,consumer,south america,unknown,0,0.00,,
966,lucas khan,consumer,north america,unknown,0,0.00,,
967,lucas kim,consumer,north america,unknown,0,0.00,,
968,lucas laurent,consumer,south america,unknown,0,0.00,,
969,lucas leroy,corporate,europe,unknown,0,0.00,,
970,lucas moreau,home office,north america,unknown,0,0.00,,
971,lucas moreau,home office,europe,unknown,0,0.00,,
972,lucas müller,consumer,asia pacific,unknown,0,0.00,,
973,lucas nilsson,consumer,europe,unknown,0,0.00,,
974,lucas oliveira,consumer,europe,unknown,0,0.00,,
975,lucas park,consumer,middle east & africa,unknown,0,0.00,,
976,lucas rodriguez,consumer,north america,unknown,0,0.00,,
977,lucas romano,consumer,europe,unknown,0,0.00,,
978,lucas russo,home office,north america,unknown,0,0.00,,
979,lucas russo,home office,europe,unknown,0,0.00,,
980,lucas sato,consumer,europe,unknown,0,0.00,,
981,lucas schmidt,home office,asia pacific,unknown,0,0.00,,
982,lucas suzuki,corporate,south america,unknown,0,0.00,,
983,lucas suzuki,consumer,north america,unknown,0,0.00,,
984,lucas tanaka,home office,middle east & africa,unknown,0,0.00,,
