customer_id,customer_name,segment,region,city,order_count,total_spent,avg_order_value,last_purchase_date
89,amir rodriguez,consumer,middle east & africa,unknown,1,266.33,266.33,2025-01-21
1277,omar yamamoto,home office,europe,unknown,1,265.40,265.40,2024-11-15
146,ayumi taylor,home office,europe,unknown,1,264.76,264.76,2024-12-17
254,christopher schmidt,consumer,north america,unknown,1,264.50,264.50,2024-07-29
841,kenji johnson,home office,north america,unknown,1,264.50,264.50,2025-12-18
229,chen tanaka,corporate,asia pacific,unknown,1,263.68,263.68,2024-06-12
1411,raj rossi,consumer,north america,unknown,1,263.68,263.68,2023-05-15
1320,patricia kim,consumer,asia pacific,unknown,1,263.36,263.36,2023-10-06
304,david rodriguez,consumer,asia pacific,unknown,1,263.25,263.25,2024-10-27
732,jennifer santos,consumer,north america,unknown,1,263.21,263.21,2023-12-05
1454,robert clark,corporate,middle east & africa,unknown,1,262.56,262.56,2023-10-18
1208,olga suzuki,corporate,north america,unknown,1,262.14,262.14,2024-07-12
530,hanna park,corporate,middle east & africa,unknown,1,261.87,261.87,2025-07-23
1199,olga nilsson,home office,north america,unknown,1,261.14,261.14,2025-12-09
705,james suzuki,corporate,north america,unknown,1,260.88,260.88,2023-06-12
361,elizabeth wang,corporate,north america,unknown,1,258.60,258.60,2024-11-07
409,ethan kumar,corporate,north america,unknown,1,258.48,258.48,2024-05-15
111,ava miller,consumer,asia pacific,unknown,1,257.05,257.05,2024-10-27
858,kenji sharma,corporate,south america,unknown,1,256.98,256.98,2024-04-24
1162,noah ali,consumer,asia pacific,unknown,1,256.02,256.02,2023-12-26
1651,wei martinez,corporate,europe,unknown,1,255.99,255.99,2024-05-04
150,barbara ali,consumer,south america,unknown,1,255.92,255.92,2023-08-23
1479,robert wang,home office,north america,unknown,1,255.50,255.50,2025-02-10
1363,priya ferrari,consumer,north america,unknown,1,255.24,255.24,2024-08-13
968,lucas laurent,consumer,south america,unknown,1,254.28,254.28,2024-08-18
54,ali yamamoto,consumer,asia pacific,unknown,1,251.36,251.36,2025-06-21
137,ayumi robinson,corporate,asia pacific,unknown,1,250.47,250.47,2023-06-23
901,li pereira,corporate,asia pacific,unknown,1,250.38,250.38,2023-04-06
1604,thomas chen,corporate,south america,unknown,1,250.32,250.32,2023-08-01
318,diego jackson,corporate,asia pacific,unknown,1,250.28,250.28,2023-05-13
323,diego kim,home office,europe,unknown,1,250.05,250.05,2023-07-08
1355,pierre weber,consumer,asia pacific,unknown,1,249.90,249.90,2025-10-27
202,carlos wang,corporate,north america,unknown,1,248.79,248.79,2023-04-19
932,liam tanaka,corporate,north america,unknown,1,248.55,248.55,2024-01-24
257,christopher thompson,consumer,asia pacific,unknown,1,248.34,248.34,2023-10-10
797,joseph russo,consumer,asia pacific,unknown,1,248.10,248.10,2024-06-12
209,chen johansson,corporate,south america,unknown,1,246.96,246.96,2024-01-04
1573,sophie white,corporate,south america,unknown,1,246.74,246.74,2024-04-21
823,karen russo,consumer,europe,unknown,1,246.69,246.69,2023-08-15
1008,maria ferrari,corporate,north america,unknown,1,246.49,246.49,2024-02-21
961,lucas brown,consumer,middle east & africa,unknown,1,245.56,245.56,2025-05-14
1510,sarah davis,consumer,middle east & africa,unknown,2,245.34,122.67,2024-12-21
251,christopher robinson,consumer,asia pacific,unknown,1,245.08,245.08,2023-06-11
49,ali taylor,consumer,north america,unknown,1,244.77,244.77,2025-03-19
678,jamal sharma,corporate,europe,unknown,1,243.34,243.34,2024-08-18
656,jamal brown,corporate,asia pacific,unknown,1,242.76,242.76,2025-10-20
131,ayumi martinez,consumer,middle east & africa,unknown,1,242.69,242.69,2024-01-16
1275,omar williams,consumer,asia pacific,unknown,1,241.70,241.70,2024-02-17
1616,thomas oliveira,corporate,middle east & africa,unknown,1,241.54,241.54,2025-09-05
407,ethan khan,corporate,north america,unknown,1,241.32,241.32,2023-11-25
74,amina taylor,home office,europe,unknown,1,239.80,239.80,2023-12-18
782,john suzuki,corporate,europe,unknown,1,239.62,239.62,2025-07-15
658,jamal clark,consumer,asia pacific,unknown,1,239.54,239.54,2023-05-18
975,lucas park,consumer,middle east & africa,unknown,1,239.53,239.53,2024-10-19
881,layla li,consumer,south america,unknown,1,239.46,239.46,2024-04-23
45,ali patel,consumer,middle east & africa,unknown,1,239.20,239.20,2024-09-04
931,liam smith,consumer,europe,unknown,1,238.40,238.40,2025-10-19
981,lucas schmidt,home office,asia pacific,unknown,1,238.37,238.37,2023-02-17
1547,sophie clark,home office,asia pacific,unknown,1,238.24,238.24,2023-09-29
554,hans johnson,consumer,europe,unknown,1,237.36,237.36,2024-08-10
994,marco martin,consumer,asia pacific,unknown,1,237.16,237.16,2023-06-06
802,joseph wang,home office,europe,unknown,1,237.11,237.11,2025-09-19
890,layla yamamoto,home office,asia pacific,unknown,1,236.40,236.40,2025-11-25
67,amina russo,corporate,asia pacific,unknown,1,236.36,236.36,2024-05-25
433,fatima martin,home office,asia pacific,unknown,1,236.04,236.04,2023-09-30
1191,olga hassan,corporate,asia pacific,unknown,1,235.28,235.28,2023-04-09
1095,mia wang,corporate,asia pacific,unknown,1,233.73,233.73,2025-07-26
1243,olivia sharma,consumer,north america,unknown,1,233.52,233.52,2024-10-09
1560,sophie martinez,corporate,middle east & africa,unknown,1,233.00,233.00,2025-09-29
1692,william robinson,consumer,asia pacific,unknown,1,232.96,232.96,2025-07-26
1353,pierre weber,consumer,europe,unknown,1,232.92,232.92,2024-12-03
810,karen hassan,home office,europe,unknown,1,232.20,232.20,2025-05-01
626,isabella white,corporate,asia pacific,unknown,2,232.02,116.01,2025-09-26
1721,xiao wang,consumer,south america,unknown,1,231.96,231.96,2023-09-21
1540,sarah zhang,home office,middle east & africa,unknown,1,231.48,231.48,2023-01-24
425,fatima fischer,home office,europe,unknown,1,231.11,231.11,2024-04-01
205,chen anderson,corporate,north america,unknown,1,231.08,231.08,2024-08-07
1175,noah müller,consumer,south america,unknown,1,230.60,230.60,2024-03-17
685,james ahmed,home office,north america,unknown,1,230.10,230.10,2025-02-15
91,amir smith,home office,north america,unknown,1,228.99,228.99,2024-08-07
1083,mia li,corporate,north america,unknown,1,228.48,228.48,2024-12-11
911,li white,corporate,asia pacific,unknown,1,228.36,228.36,2023-04-20
1167,noah ferrari,consumer,north america,unknown,1,228.08,228.08,2024-11-09
868,layla anderson,home office,asia pacific,unknown,1,227.90,227.90,2023-10-26
267,clara hassan,corporate,europe,unknown,1,226.65,226.65,2025-11-26
1671,wei yamamoto,corporate,europe,unknown,1,226.41,226.41,2023-08-07
1092,mia smith,consumer,europe,unknown,1,226.40,226.40,2024-04-04
510,giulia white,consumer,asia pacific,unknown,1,225.85,225.85,2025-03-31
1442,richard romano,corporate,middle east & africa,unknown,1,225.84,225.84,2025-12-08
1593,susan schmidt,consumer,europe,unknown,1,225.15,225.15,2024-08-03
1730,yuki kim,corporate,north america,unknown,1,224.97,224.97,2024-08-26
12,ahmed johansson,corporate,europe,unknown,1,224.88,224.88,2025-08-21
885,layla rodriguez,consumer,asia pacific,unknown,1,224.55,224.55,2025-10-28
418,ethan williams,consumer,north america,unknown,1,224.52,224.52,2024-09-03
1425,richard brown,consumer,europe,unknown,1,223.56,223.56,2024-05-24
343,elizabeth fischer,home office,europe,unknown,1,223.52,223.52,2025-12-21
1440,richard rodriguez,corporate,europe,unknown,1,223.38,223.38,2024-01-21
1364,priya garcia,corporate,asia pacific,unknown,1,222.71,222.71,2023-09-29
690,james clark,consumer,middle east & africa,unknown,1,222.36,222.36,2023-09-20
1262,omar nilsson,corporate,north america,unknown,1,221.46,221.46,2025-11-15
844,kenji leroy,corporate,asia pacific,unknown,1,220.92,220.92,2023-06-04
1358,priya brown,corporate,asia pacific,unknown,1,220.77,220.77,2025-05-24
1498,sakura rossi,consumer,europe,unknown,1,220.72,220.72,2025-09-30
1244,olivia sharma,corporate,middle east & africa,unknown,1,220.62,220.62,2023-07-30
722,jennifer leroy,corporate,asia pacific,unknown,1,220.44,220.44,2025-04-12
939,linda harris,consumer,middle east & africa,unknown,1,220.36,220.36,2024-12-09
388,emma romano,home office,europe,unknown,1,219.67,219.67,2025-04-06
1541,sophie ahmed,corporate,europe,unknown,1,219.57,219.57,2025-01-10
36,ali jones,consumer,north america,unknown,1,218.48,218.48,2023-07-12
283,clara romano,consumer,europe,unknown,1,218.43,218.43,2024-04-26
1344,pierre leroy,corporate,south america,unknown,1,218.35,218.35,2023-11-28
942,linda khan,consumer,middle east & africa,unknown,1,218.34,218.34,2025-10-01
1624,thomas suzuki,corporate,middle east & africa,unknown,1,218.32,218.32,2025-11-27
1338,pierre fischer,corporate,middle east & africa,unknown,1,217.82,217.82,2023-05-18
1563,sophie park,consumer,north america,unknown,1,217.60,217.60,2023-02-20
784,john zhang,home office,europe,unknown,1,216.25,216.25,2024-02-10
1455,robert davis,consumer,asia pacific,unknown,1,215.75,215.75,2025-05-07
1416,raj thomas,consumer,north america,unknown,1,215.52,215.52,2023-05-03
310,david thompson,consumer,europe,unknown,1,214.90,214.90,2023-07-16
1652,wei moreau,corporate,asia pacific,unknown,1,214.84,214.84,2025-04-05
849,kenji moreau,consumer,north america,unknown,1,214.56,214.56,2025-10-09
201,carlos thompson,consumer,south america,unknown,1,214.30,214.30,2024-06-19
156,barbara dubois,corporate,north america,unknown,1,213.76,213.76,2024-06-18
1017,maria moreau,consumer,europe,unknown,1,211.74,211.74,2025-02-05
1239,olivia robinson,consumer,asia pacific,unknown,1,211.02,211.02,2024-04-07
16,ahmed russo,consumer,asia pacific,unknown,1,210.96,210.96,2025-09-15
1584,susan kim,consumer,middle east & africa,unknown,1,210.93,210.93,2023-03-13
28,ahmed zhang,corporate,north america,unknown,1,209.79,209.79,2025-03-20
1546,sophie clark,consumer,europe,unknown,1,209.00,209.00,2024-07-10
341,elizabeth dubois,consumer,asia pacific,unknown,1,208.84,208.84,2023-12-09
1241,olivia sato,consumer,north america,unknown,1,208.77,208.77,2024-03-08
215,chen miller,consumer,europe,unknown,1,208.29,208.29,2023-06-17
1119,michael rodriguez,consumer,south america,unknown,1,206.62,206.62,2023-08-05
1345,pierre patel,consumer,europe,unknown,1,205.26,205.26,2024-09-06
247,christopher martinez,consumer,asia pacific,unknown,1,204.06,204.06,2025-01-25
117,ava yamamoto,corporate,asia pacific,unknown,1,203.19,203.19,2023-12-23
703,james schmidt,consumer,asia pacific,unknown,1,202.05,202.05,2023-08-06
1463,robert leroy,home office,europe,unknown,1,199.77,199.77,2024-10-01
1598,susan white,corporate,asia pacific,unknown,1,199.74,199.74,2023-03-31
1370,priya kumar,consumer,europe,unknown,1,199.44,199.44,2024-05-15
101,ava clark,corporate,middle east & africa,unknown,2,199.41,99.71,2024-03-27
1711,xiao martin,home office,north america,unknown,1,199.38,199.38,2024-09-15
1187,olga anderson,home office,asia pacific,unknown,1,198.87,198.87,2024-04-10
1449,richard yamamoto,consumer,middle east & africa,unknown,1,198.84,198.84,2023-12-06
340,elizabeth chen,home office,north america,unknown,1,198.36,198.36,2024-09-12
1189,olga davis,corporate,asia pacific,unknown,1,198.02,198.02,2025-11-18
879,layla kumar,corporate,asia pacific,unknown,1,197.76,197.76,2024-04-19
1755,zara müller,corporate,asia pacific,unknown,1,197.67,197.67,2024-01-21
1047,mary khan,home office,north america,unknown,1,197.44,197.44,2025-01-24
235,christopher brown,corporate,north america,unknown,2,197.09,98.55,2024-08-09
1697,william sharma,corporate,europe,unknown,1,196.32,196.32,2023-02-02
153,barbara davis,consumer,europe,unknown,1,196.10,196.10,2023-02-17
612,isabella jones,corporate,europe,unknown,1,195.88,195.88,2024-09-25
1296,oscar müller,consumer,north america,unknown,1,195.30,195.30,2025-08-04
221,chen romano,home office,europe,unknown,1,195.08,195.08,2023-05-19
1744,zara clark,consumer,south america,unknown,1,194.82,194.82,2024-09-16
421,fatima costa,corporate,asia pacific,unknown,1,194.67,194.67,2023-07-19
24,ahmed taylor,consumer,south america,unknown,1,194.25,194.25,2023-11-06
538,hanna thomas,corporate,europe,unknown,1,193.94,193.94,2024-10-25
1625,thomas suzuki,corporate,north america,unknown,1,193.94,193.94,2024-01-31
107,ava jones,consumer,asia pacific,unknown,1,193.65,193.65,2023-02-08
1382,priya patel,home office,south america,unknown,1,193.39,193.39,2025-04-11
977,lucas romano,consumer,europe,unknown,1,193.30,193.30,2025-09-01
991,marco harris,consumer,middle east & africa,unknown,1,192.58,192.58,2023-07-01
1188,olga davis,consumer,asia pacific,unknown,2,192.57,96.29,2025-12-15
273,clara martin,consumer,north america,unknown,1,192.45,192.45,2025-07-13
1206,olga romano,consumer,north america,unknown,1,191.58,191.58,2024-06-09
1365,priya harris,home office,north america,unknown,1,191.20,191.20,2025-10-19
1116,michael nilsson,corporate,south america,unknown,1,190.92,190.92,2025-01-20
161,barbara jones,consumer,europe,unknown,1,190.74,190.74,2025-12-31
1629,thomas thompson,consumer,asia pacific,unknown,1,190.35,190.35,2023-07-18
1022,maria schmidt,consumer,asia pacific,unknown,1,190.20,190.20,2023-04-10
1255,omar fischer,corporate,asia pacific,unknown,1,189.66,189.66,2024-04-23
302,david nilsson,consumer,asia pacific,unknown,1,189.18,189.18,2025-07-16
1569,sophie sharma,consumer,europe,unknown,1,188.94,188.94,2025-09-08
545,hans chen,consumer,europe,unknown,1,188.93,188.93,2023-02-05
908,li taylor,consumer,north america,unknown,1,188.86,188.86,2023-04-16
136,ayumi robinson,corporate,north america,unknown,1,188.31,188.31,2024-11-20
1386,priya schmidt,corporate,europe,unknown,1,187.86,187.86,2023-07-01
604,isabella davis,consumer,europe,unknown,1,187.53,187.53,2025-02-01
249,christopher müller,consumer,north america,unknown,1,187.47,187.47,2024-09-06
372,emma jackson,consumer,north america,unknown,1,187.30,187.30,2023-11-10
880,layla leroy,corporate,middle east & africa,unknown,1,186.80,186.80,2025-04-20
238,christopher davis,consumer,asia pacific,unknown,1,186.36,186.36,2025-10-17
151,barbara ali,home office,asia pacific,unknown,1,186.21,186.21,2024-05-27
1222,olivia anderson,corporate,europe,unknown,1,186.06,186.06,2024-02-18
1475,robert taylor,home office,south america,unknown,1,184.60,184.60,2023-10-09
360,elizabeth taylor,home office,asia pacific,unknown,1,184.32,184.32,2025-07-08
1276,omar williams,corporate,asia pacific,unknown,1,183.96,183.96,2023-04-25
1173,noah leroy,corporate,europe,unknown,1,183.40,183.40,2024-01-22
181,carlos anderson,home office,middle east & africa,unknown,1,183.12,183.12,2023-03-29
1210,olga taylor,home office,north america,unknown,1,183.08,183.08,2025-03-01
443,fatima suzuki,home office,south america,unknown,1,182.97,182.97,2023-02-23
1322,patricia leroy,consumer,asia pacific,unknown,1,182.91,182.91,2025-05-09
608,isabella jackson,consumer,europe,unknown,1,181.74,181.74,2023-06-11
1356,pierre yamamoto,consumer,middle east & africa,unknown,1,181.74,181.74,2023-03-23
761,jessica tanaka,consumer,north america,unknown,1,181.53,181.53,2023-09-24
1483,sakura costa,consumer,north america,unknown,1,181.04,181.04,2025-01-08
9,ahmed hassan,corporate,north america,unknown,1,180.03,180.03,2025-04-12
689,james chen,home office,europe,unknown,1,179.64,179.64,2023-03-08
540,hanna white,consumer,europe,unknown,1,179.46,179.46,2024-07-09
1543,sophie chen,corporate,north america,unknown,1,179.20,179.20,2025-06-14
100,ava clark,consumer,europe,unknown,1,178.72,178.72,2025-06-18
328,diego pereira,home office,middle east & africa,unknown,1,178.65,178.65,2023-10-04
1088,mia santos,consumer,north america,unknown,1,178.50,178.50,2025-07-23
1143,nadia martin,consumer,asia pacific,unknown,1,178.42,178.42,2024-02-10
726,jennifer oliveira,consumer,asia pacific,unknown,1,177.90,177.90,2025-12-30
655,jamal ahmed,corporate,north america,unknown,1,177.76,177.76,2023-08-08
282,clara rodriguez,corporate,north america,unknown,1,177.21,177.21,2024-01-27
618,isabella russo,corporate,europe,unknown,1,177.19,177.19,2025-06-12
617,isabella patel,consumer,north america,unknown,1,177.12,177.12,2023-09-26
1581,susan hassan,home office,europe,unknown,1,176.64,176.64,2024-04-08
370,emma dubois,home office,europe,unknown,1,176.46,176.46,2024-05-23
1654,wei müller,consumer,asia pacific,unknown,1,175.52,175.52,2024-04-10
952,linda santos,corporate,europe,unknown,1,174.88,174.88,2024-09-14
228,chen smith,corporate,europe,unknown,1,174.48,174.48,2023-06-03
1607,thomas costa,consumer,europe,unknown,1,174.45,174.45,2024-11-09
1402,raj harris,consumer,north america,unknown,1,173.92,173.92,2025-03-30
1195,olga leroy,home office,europe,unknown,1,173.67,173.67,2023-04-07
628,ivan ahmed,home office,north america,unknown,1,173.46,173.46,2024-07-09
272,clara leroy,consumer,asia pacific,unknown,1,173.44,173.44,2024-07-25
115,ava rossi,consumer,europe,unknown,1,173.33,173.33,2024-12-16
1337,pierre fischer,consumer,europe,unknown,2,173.26,86.63,2025-10-25
1367,priya johansson,consumer,asia pacific,unknown,1,172.70,172.70,2023-12-28
410,ethan li,home office,north america,unknown,1,172.62,172.62,2024-04-24
592,ingrid robinson,home office,south america,unknown,1,172.20,172.20,2025-04-26
1585,susan kumar,consumer,north america,unknown,1,171.98,171.98,2024-05-30
974,lucas oliveira,consumer,europe,unknown,1,171.76,171.76,2023-09-26
11,ahmed jackson,consumer,south america,unknown,1,171.66,171.66,2023-12-27
1293,oscar martinez,corporate,south america,unknown,1,171.20,171.20,2024-10-06
1181,noah suzuki,consumer,asia pacific,unknown,1,171.15,171.15,2025-02-08
112,ava oliveira,consumer,europe,unknown,1,170.58,170.58,2025-05-29
1474,robert tanaka,corporate,europe,unknown,1,170.44,170.44,2025-09-19
1720,xiao taylor,corporate,middle east & africa,unknown,1,169.08,169.08,2023-06-20
1545,sophie clark,consumer,south america,unknown,1,168.28,168.28,2025-12-29
1126,michael taylor,corporate,asia pacific,unknown,1,168.24,168.24,2024-04-11
216,chen nilsson,home office,europe,unknown,1,168.04,168.04,2023-12-03
1421,raj yamamoto,consumer,asia pacific,unknown,1,167.77,167.77,2025-02-21
212,chen laurent,consumer,north america,unknown,1,167.57,167.57,2023-01-26
1070,mia chen,consumer,europe,unknown,1,167.54,167.54,2024-09-24
268,clara hassan,consumer,asia pacific,unknown,1,167.52,167.52,2025-09-19
1418,raj thompson,home office,asia pacific,unknown,1,167.46,167.46,2024-10-03
1003,maria ahmed,consumer,europe,unknown,1,167.44,167.44,2025-09-29
275,clara miller,consumer,north america,unknown,1,167.36,167.36,2023-03-07
1583,susan johansson,consumer,north america,unknown,1,167.34,167.34,2023-01-28
734,jennifer thomas,consumer,south america,unknown,1,166.98,166.98,2025-03-05
320,diego johansson,consumer,asia pacific,unknown,1,166.48,166.48,2023-04-05
1645,wei jones,home office,asia pacific,unknown,1,166.47,166.47,2024-03-18
605,isabella ferrari,corporate,europe,unknown,1,166.44,166.44,2024-09-15
1480,sakura ahmed,corporate,europe,unknown,1,166.29,166.29,2024-11-05
500,giulia nilsson,consumer,asia pacific,unknown,1,166.21,166.21,2024-03-19
671,jamal pereira,corporate,asia pacific,unknown,1,166.05,166.05,2025-05-15
1524,sarah miller,corporate,south america,unknown,1,165.96,165.96,2024-09-23
1232,olivia leroy,home office,asia pacific,unknown,1,165.86,165.86,2025-11-08
1227,olivia johnson,corporate,south america,unknown,1,165.01,165.01,2024-09-30
355,elizabeth schmidt,corporate,north america,unknown,1,165.00,165.00,2025-10-25
177,barbara williams,corporate,north america,unknown,1,164.40,164.40,2025-12-19
1633,thomas zhang,home office,asia pacific,unknown,1,163.92,163.92,2025-05-13
557,hans kim,corporate,asia pacific,unknown,1,163.16,163.16,2023-02-10
733,jennifer tanaka,consumer,north america,unknown,1,162.82,162.82,2024-02-23
1482,sakura chen,corporate,asia pacific,unknown,1,162.69,162.69,2025-03-31
40,ali li,corporate,europe,unknown,1,162.38,162.38,2023-10-26
634,ivan dubois,consumer,europe,unknown,1,162.32,162.32,2024-01-14
976,lucas rodriguez,consumer,north america,unknown,1,162.32,162.32,2024-02-14
1163,noah chen,consumer,north america,unknown,1,162.12,162.12,2025-06-10
1517,sarah johnson,consumer,europe,unknown,1,162.05,162.05,2023-12-31
363,elizabeth williams,consumer,north america,unknown,1,161.63,161.63,2025-04-05
759,jessica schmidt,consumer,asia pacific,unknown,1,161.22,161.22,2025-02-19
1042,mary fischer,consumer,middle east & africa,unknown,1,160.95,160.95,2025-11-08
625,isabella thompson,consumer,asia pacific,unknown,1,160.72,160.72,2025-04-02
1605,thomas chen,home office,north america,unknown,1,160.45,160.45,2024-10-02
721,jennifer kim,consumer,north america,unknown,1,160.41,160.41,2023-11-09
1107,michael garcia,consumer,north america,unknown,1,160.20,160.20,2024-03-05
374,emma johnson,corporate,middle east & africa,unknown,1,160.04,160.04,2025-06-28
702,james santos,home office,asia pacific,unknown,1,159.96,159.96,2025-10-01
482,felix white,home office,europe,unknown,1,159.95,159.95,2024-08-09
1471,robert schmidt,consumer,europe,unknown,1,159.75,159.75,2024-04-10
1166,noah dubois,consumer,north america,unknown,1,159.68,159.68,2024-09-05
531,hanna robinson,consumer,europe,unknown,1,159.48,159.48,2024-05-18
1377,priya martinez,consumer,asia pacific,unknown,1,159.42,159.42,2023-07-09
1460,robert jackson,corporate,europe,unknown,1,159.30,159.30,2023-05-16
1261,omar li,corporate,south america,unknown,1,159.26,159.26,2023-10-02
1004,maria anderson,consumer,asia pacific,unknown,1,158.64,158.64,2024-05-08
1147,nadia oliveira,consumer,north america,unknown,1,158.58,158.58,2025-01-05
77,amir ali,consumer,asia pacific,unknown,1,158.32,158.32,2024-08-03
1330,patricia wang,corporate,europe,unknown,1,157.60,157.60,2025-03-22
1623,thomas smith,home office,north america,unknown,1,157.20,157.20,2025-10-14
1477,robert thomas,consumer,europe,unknown,1,156.92,156.92,2025-08-10
995,marco moreau,corporate,asia pacific,unknown,1,155.76,155.76,2023-01-13
1621,thomas rodriguez,corporate,south america,unknown,2,155.71,77.86,2024-06-26
578,hans yamamoto,consumer,asia pacific,unknown,1,155.48,155.48,2023-06-08
1447,richard weber,consumer,north america,unknown,1,155.22,155.22,2025-04-14
762,jessica taylor,consumer,middle east & africa,unknown,1,155.18,155.18,2024-10-14
629,ivan ali,home office,north america,unknown,1,155.08,155.08,2024-12-16
1230,olivia kumar,corporate,asia pacific,unknown,1,154.98,154.98,2023-05-15
480,felix smith,consumer,north america,unknown,1,154.88,154.88,2024-07-06
1021,maria rossi,consumer,asia pacific,unknown,1,154.80,154.80,2024-07-02
1512,sarah harris,consumer,asia pacific,unknown,1,154.80,154.80,2025-12-04
1394,priya weber,consumer,asia pacific,unknown,1,154.62,154.62,2024-07-27
1346,pierre pereira,consumer,asia pacific,unknown,1,153.88,153.88,2025-04-24
1669,wei thompson,consumer,north america,unknown,1,153.82,153.82,2025-08-29
1428,richard harris,corporate,europe,unknown,1,153.78,153.78,2023-04-04
1736,yuki sharma,corporate,north america,unknown,1,153.69,153.69,2024-10-10
820,karen romano,consumer,north america,unknown,1,152.40,152.40,2024-12-23
1735,yuki rodriguez,corporate,north america,unknown,1,152.34,152.34,2023-09-06
1236,olivia patel,consumer,asia pacific,unknown,1,151.50,151.50,2024-07-13
1164,noah chen,consumer,europe,unknown,1,151.35,151.35,2023-12-11
1011,maria khan,home office,middle east & africa,unknown,1,151.34,151.34,2024-01-13
1728,yuki johnson,corporate,europe,unknown,1,150.99,150.99,2024-05-28
1026,maria tanaka,corporate,middle east & africa,unknown,1,150.68,150.68,2023-10-11
534,hanna santos,home office,asia pacific,unknown,1,149.93,149.93,2023-09-11
65,amina nilsson,consumer,asia pacific,unknown,1,149.80,149.80,2025-09-07
1307,oscar thompson,consumer,europe,unknown,1,149.40,149.40,2023-10-13
1655,wei müller,consumer,north america,unknown,1,148.72,148.72,2023-01-23
1028,maria thomas,corporate,asia pacific,unknown,1,148.47,148.47,2024-09-21
413,ethan rodriguez,corporate,europe,unknown,1,148.08,148.08,2023-08-25
106,ava harris,consumer,europe,unknown,1,148.04,148.04,2024-05-11
566,hans park,corporate,europe,unknown,1,147.72,147.72,2024-08-31
1660,wei romano,consumer,middle east & africa,unknown,1,147.72,147.72,2023-06-07
736,jennifer white,home office,europe,unknown,1,147.12,147.12,2025-07-27
48,ali sato,corporate,north america,unknown,1,146.90,146.90,2024-06-20
380,emma martinez,home office,middle east & africa,unknown,1,146.44,146.44,2023-09-29
1024,maria suzuki,corporate,north america,unknown,1,146.44,146.44,2024-11-30
93,amir taylor,consumer,europe,unknown,1,146.20,146.20,2025-02-22
610,isabella johansson,corporate,middle east & africa,unknown,1,146.14,146.14,2024-09-16
1340,pierre hassan,home office,north america,unknown,1,146.12,146.12,2024-11-18
1246,olivia white,consumer,asia pacific,unknown,1,145.98,145.98,2025-03-20
493,giulia johnson,corporate,north america,unknown,1,145.77,145.77,2023-07-01
7,ahmed garcia,corporate,middle east & africa,unknown,1,145.70,145.70,2023-06-23
544,hans anderson,consumer,asia pacific,unknown,1,145.65,145.65,2024-08-26
447,fatima williams,home office,asia pacific,unknown,1,145.64,145.64,2024-03-07
426,fatima jackson,home office,europe,unknown,1,145.56,145.56,2023-06-21
924,liam pereira,home office,asia pacific,unknown,1,145.41,145.41,2023-08-18
18,ahmed sharma,consumer,asia pacific,unknown,1,145.28,145.28,2024-12-18
1580,susan harris,consumer,europe,unknown,1,144.89,144.89,2025-06-23
98,amir yamamoto,consumer,europe,unknown,1,144.60,144.60,2024-05-05
764,jessica wang,corporate,asia pacific,unknown,1,144.46,144.46,2023-02-18
1086,mia müller,home office,europe,unknown,1,144.04,144.04,2023-02-22
385,emma nilsson,corporate,asia pacific,unknown,1,143.84,143.84,2024-05-27
255,christopher tanaka,home office,middle east & africa,unknown,1,142.96,142.96,2025-04-28
256,christopher taylor,consumer,north america,unknown,1,142.59,142.59,2023-05-11
58,amina clark,home office,north america,unknown,1,142.45,142.45,2024-07-10
696,james kumar,corporate,north america,unknown,1,142.20,142.20,2024-01-20
210,chen johnson,consumer,middle east & africa,unknown,1,142.02,142.02,2023-07-24
301,david leroy,corporate,middle east & africa,unknown,1,141.72,141.72,2023-12-23
477,felix smith,consumer,middle east & africa,unknown,1,141.70,141.70,2025-10-10
274,clara martinez,home office,north america,unknown,1,141.68,141.68,2025-06-24
1492,sakura müller,corporate,europe,unknown,1,141.50,141.50,2024-06-22
1369,priya jones,consumer,asia pacific,unknown,1,141.48,141.48,2024-07-11
200,carlos thomas,consumer,europe,unknown,1,141.36,141.36,2025-12-23
351,elizabeth park,corporate,europe,unknown,1,141.36,141.36,2025-07-03
945,linda martin,consumer,north america,unknown,1,141.24,141.24,2023-12-13
1334,pierre ahmed,corporate,europe,unknown,1,141.05,141.05,2024-12-30
196,carlos sharma,corporate,asia pacific,unknown,1,140.24,140.24,2025-08-07
1571,sophie weber,consumer,north america,unknown,1,139.65,139.65,2024-05-31
225,chen santos,corporate,asia pacific,unknown,1,139.51,139.51,2025-04-28
17,ahmed santos,home office,asia pacific,unknown,1,139.44,139.44,2024-04-21
907,li suzuki,consumer,europe,unknown,1,139.38,139.38,2025-02-18
748,jessica martin,consumer,asia pacific,unknown,1,139.04,139.04,2024-04-28
401,ethan chen,corporate,north america,unknown,1,138.60,138.60,2023-07-22
569,hans rossi,home office,asia pacific,unknown,1,138.60,138.60,2023-12-22
1314,patricia costa,home office,europe,unknown,1,138.60,138.60,2024-12-23
415,ethan thomas,corporate,middle east & africa,unknown,1,138.21,138.21,2025-07-14
1396,priya williams,corporate,north america,unknown,1,138.10,138.10,2024-04-28
386,emma oliveira,consumer,europe,unknown,1,137.97,137.97,2023-02-10
902,li rossi,corporate,south america,unknown,1,137.85,137.85,2024-10-29
1089,mia santos,consumer,asia pacific,unknown,2,137.64,68.82,2024-09-29
971,lucas moreau,home office,europe,unknown,1,137.60,137.60,2024-08-16
